backers_count,id,pledged,static_usd_rate,s_category,g_category,staff_pick,state,country,month_launched,currency,usd_pledged,length_days,name_length,blurb_length,goal_$,funded_percentage,converted_pledged_amount
9,656807873,507,1,274,12,0,1,21,12,13,0.000080053,0.123595506,0.602409639,0.202072539,0.000004993,0.000035346,0.000080053
33,39517966,1686,0.87852618,279,15,0,1,1,11,0,0.000233874,0.269662921,0.409638554,0.678756477,0.000004385,0.00011754,0.000219475
31,1217333254,1725,1.28210059,293,11,0,1,9,11,5,0.000349206,0.325842697,0.240963855,0.678756477,0.000019224,0.000040086,0.000345792
4,1879938702,225,1,272,12,0,0,21,5,13,0.000035527,0.325842697,0.397590361,0.621761658,0.000004993,0.000015686,0.000035527
1112,478685431,82811.9,1,45,18,0,1,21,1,13,0.013075641,0.494382022,0.253012048,0.321243523,0.000009993,0.002886621,0.0130755
1157,1676585784,78871.96,1,52,16,0,1,21,3,13,0.012453541,0.325842697,0.638554217,0.471502591,0.000199993,0.000137464,0.012453391
26,469201198,1265,1,282,17,0,1,21,2,13,0.000199738,0.146067416,0.638554217,0.202072539,0.000007493,0.000058793,0.000199738
9,1024990536,1136,1,360,13,0,0,21,4,13,0.000179369,0.303370787,0.698795181,0.652849741,0.000299993,0.00000132,0.00017937
10,612731565,106,1,272,12,0,0,21,3,13,0.000016737,0.314606742,0.43373494,0.663212435,0.000004993,0.00000739,0.000016737
2,797430387,2,1,272,12,0,0,21,2,13,0.000000316,0.325842697,0.096385542,0.611398964,0.000009993,0.00000007,0.000000316
82,1127583750,9370,0.75591846,293,11,0,1,3,10,1,0.001118368,0.325842697,0.120481928,0.67357513,0.000058954,0.000041874,0.001096901
1,166413196,20,1,38,14,0,0,21,9,13,0.000003158,0.325842697,0.313253012,0.689119171,0.000049993,0.000000139,0.000003158
284,466070526,109563.72,1,52,16,0,1,21,9,13,0.017299637,0.224719101,0.192771084,0.689119171,0.000199993,0.000190956,0.017299526
2,117575230,6,1,309,10,0,0,21,11,13,0.000000947,0.426966292,0.530120482,0.694300518,0.000099993,0.000000021,0.000000947
2795,1240929549,123614.35,1,52,16,1,1,21,10,13,0.019518171,0.269662921,0.674698795,0.67357513,0.000049993,0.000861779,0.019518118
1,329221163,1,0.74196361,272,12,0,0,3,4,1,0.000000117,0.325842697,0.048192771,0.606217617,0.000022252,0.000000012,0
555,827763485,35167,1,52,16,0,1,21,4,13,0.005552717,0.325842697,0.373493976,0.606217617,0.000249993,0.000049033,0.005552718
13,110940070,2538,1,272,12,1,1,21,12,13,0.000400739,0.157303371,0.674698795,0.663212435,0.000024993,0.000035387,0.000400739
5,632601741,357,1,271,12,0,0,21,4,13,0.000056369,0.325842697,0.168674699,0.694300518,0.000199993,0.000000622,0.000056369
3,1036460955,39,1,45,18,0,1,21,11,13,0.000006158,0.325842697,0.530120482,0.689119171,0.000000283,0.000046877,0.000006158
415,1598621491,108730,1,45,18,0,1,21,8,13,0.017167997,0.325842697,0.397590361,0.533678756,0.000949993,0.000039895,0.017167999
3,1732496854,16.01,1.14045762,309,10,0,0,16,7,4,0.000002883,0.325842697,0.21686747,0.689119171,0.000045611,0.00000014,0.000002842
40,1952180373,1771,1,297,11,0,0,21,6,13,0.000279633,0.269662921,0.337349398,0.487046632,0.000039743,0.00001553,0.000279633
20,1093349567,5350,1.5422317,38,14,0,1,9,6,5,0.001302788,0.438202247,0.373493976,0.652849741,0.000077104,0.000037298,0.001290481
298,2067857053,508842,0.12741045,341,16,0,1,10,7,6,0.010236659,0.325842697,0.481927711,0.683937824,0.000159256,0.000141896,0.010237167
99,1555871161,4163,1,45,18,1,1,21,8,13,0.00065732,0.494382022,0.313253012,0.497409326,0.000015993,0.000090695,0.00065732
30,1189695271,641,1,38,14,0,1,21,11,13,0.000101211,0.269662921,0.686746988,0.694300518,0.000004993,0.000044687,0.000101211
3,264533135,41,1,38,14,0,0,21,5,13,0.000006474,0.662921348,0.21686747,0.227979275,0.000099993,0.000000143,0.000006474
11,336943534,2855,0.73036949,271,12,0,0,3,5,1,0.000329245,0.325842697,0.337349398,0.466321244,0.000365178,0.00000199,0.000333476
19,16138598,6500,0.14921084,293,11,0,1,6,2,3,0.000153138,0.179775281,0.192771084,0.637305699,0.000003723,0.00009063,0.000152054
3,1290871328,76,1,279,15,0,0,21,4,13,0.000012,0.325842697,0.421686747,0.585492228,0.000099993,0.000000265,0.000012
2,1745146594,65,1,38,14,0,0,21,1,13,0.000010263,0.651685393,0.337349398,0.632124352,0.000069993,0.000000324,0.000010263
8,2045995373,3229,1,272,12,0,0,21,6,13,0.000509845,0.662921348,0.156626506,0.471502591,0.000949993,0.000001185,0.000509845
0,1627026242,0,1,38,14,0,0,21,3,13,0,0.314606742,0.289156627,0.409326425,0.000499993,0,0
33,10473357,137309,0.00904451,309,10,0,1,13,8,7,0.000196089,0.348314607,0.409638554,0.668393782,0.000005872,0.000073635,0.000192475
12,471965833,430,1,284,17,0,1,21,1,13,0.000067895,0.235955056,0.120481928,0.689119171,0.000002493,0.000059955,0.000067895
375,647432312,11201,1,386,14,0,1,21,7,13,0.001768589,0.337078652,0.325301205,0.595854922,0.000099993,0.000039044,0.00176859
2,239117786,10,1,272,12,0,0,21,7,13,0.000001579,0.157303371,0.21686747,0.647668394,0.000002993,0.000001162,0.000001579
2,1544431044,75,1,239,18,0,0,21,2,13,0.000011842,0.258426966,0.397590361,0.642487047,0.000499993,0.000000052,0.000011842
162,1423577179,1688,1,34,12,0,1,21,1,13,0.000266528,0.08988764,0.457831325,0.67357513,0.000004993,0.000117679,0.000266528
10,254236948,1276,1,284,17,0,0,21,3,13,0.000201475,0.325842697,0.096385542,0.383419689,0.000034993,0.000012708,0.000201475
16,1553681697,335,1,52,16,0,0,21,12,13,0.000052895,0.325842697,0.084337349,0.626943005,0.000139993,0.000000834,0.000052895
403,1168619881,25718.52,1,38,14,0,1,21,4,13,0.004060843,0.382022472,0.674698795,0.694300518,0.000249993,0.000035859,0.004060761
0,1048435530,0,0.10986717,272,12,0,0,19,1,11,0,0.662921348,0.072289157,0.259067358,0.00001098,0,0
56,1758216578,1926,1,45,18,0,1,21,6,13,0.000304107,0.325842697,0.493975904,0.683937824,0.000009993,0.000067136,0.000304107
181,1203293585,7376,0.75919653,334,16,1,1,3,8,1,0.000884189,0.325842697,0.674698795,0.601036269,0.000004548,0.000428516,0.000876953
2,1295070364,11,1,272,12,0,0,21,12,13,0.000001737,0.146067416,0.373493976,0.450777202,0.000019993,0.000000192,0.000001737
2,27972326,5,1,272,12,0,0,21,7,13,0.000000789,0.325842697,0.192771084,0.647668394,0.004999993,0,0.000000789
65,2133133260,9285,1.66826542,45,18,1,1,9,3,5,0.002445779,0.314606742,0.361445783,0.544041451,0.000088044,0.000061321,0.002438225
2,1010693188,6,1.13039822,272,12,0,0,7,2,4,0.000001071,0.314606742,0.13253012,0.683937824,0.000056513,0.000000042,0.000000947
82,1717005850,13100,1,284,17,1,1,21,6,13,0.002068433,0.303370787,0.602409639,0.398963731,0.000119993,0.000038053,0.002068434
22,333207497,626,1,272,12,0,0,21,1,13,0.000098843,0.494382022,0.084337349,0.569948187,0.000184993,0.00000118,0.000098843
233,426943594,20207,1,45,18,1,1,21,10,13,0.003190598,0.325842697,0.289156627,0.678756477,0.000194993,0.000036121,0.003190598
12,1619983945,2161,1,284,17,0,1,21,4,13,0.000341213,0.359550562,0.65060241,0.683937824,0.000014993,0.000050218,0.000341213
12277,1444409174,674425.17,1,334,16,1,1,21,11,13,0.106488816,0.449438202,0.445783133,0.626943005,0.000849993,0.000276574,0.106488802
0,746246219,0,0.81123134,297,11,0,0,3,6,1,0,0.325842697,0.13253012,0.621761658,0.000021896,0,0
81,1010631065,65346,1,52,16,0,1,21,5,13,0.010317851,0.348314607,0.518072289,0.663212435,0.000249993,0.000091112,0.010317852
12,1500060368,530,1,272,12,0,0,21,5,13,0.000083685,0.494382022,0.144578313,0.580310881,0.000149993,0.000001232,0.000083685
23,1907376980,2512,1,38,14,0,0,21,7,13,0.000396634,0.662921348,0.686746988,0.694300518,0.000069993,0.000012509,0.000396634
5,2080484985,107,1.67156994,241,14,0,0,9,3,5,0.000028241,0.325842697,0.506024096,0.590673575,0.000100287,0.000000622,0.000028263
9,341478578,261,1,282,17,0,0,21,5,13,0.000041211,0.528089888,0.602409639,0.689119171,0.000019993,0.000004549,0.000041211
44,1621537682,21337,1,52,16,0,0,21,1,13,0.00336902,0.325842697,0.56626506,0.663212435,0.000499993,0.000014875,0.00336902
176,1800941444,10021,1,293,11,1,1,21,9,13,0.001582273,0.337078652,0.34939759,0.616580311,0.000074993,0.000046574,0.001582273
107,1641794510,4572,1,361,13,0,1,21,4,13,0.000721899,0.325842697,0.21686747,0.595854922,0.000030993,0.000051409,0.000721899
28,1296676559,1452,1.3081557,34,12,0,1,9,9,5,0.000299914,0.08988764,0.506024096,0.683937824,0.000007842,0.000084355,0.000301581
1,1167339126,1,1.27502231,293,11,0,0,9,1,5,0.000000201,0.303370787,0.361445783,0.341968912,0.000127495,0.000000003,0.000000158
0,2108269247,0,0.67338344,284,17,0,0,18,3,10,0,0.483146067,0.084337349,0.689119171,0.000067331,0,0
2,364105971,75,1,297,11,0,0,21,5,13,0.000011842,0.325842697,0.313253012,0.626943005,0.000199993,0.000000131,0.000011842
13,979700170,844,1,251,3,0,0,21,10,13,0.000133264,0.325842697,0.361445783,0.549222798,0.000014993,0.000019613,0.000133264
0,1525720603,0,1,265,9,0,0,21,7,13,0,0.235955056,0.289156627,0.642487047,0.000049993,0,0
28,1706713794,6027,1,284,17,0,1,21,1,13,0.000951637,0.303370787,0.337349398,0.637305699,0.000059993,0.000035014,0.000951637
43,378158900,55000,0.05021215,293,11,0,1,15,3,8,0.000436055,0.370786517,0.265060241,0.694300518,0.000020078,0.000047929,0.000462161
515,2125681808,25009,1,251,3,1,1,21,6,13,0.003948813,0.258426966,0.554216867,0.632124352,0.000209993,0.000041512,0.003948813
775,560281391,61525.29,0.75498878,34,12,0,1,3,11,1,0.007334397,0.337078652,0.43373494,0.689119171,0.00018874,0.000085785,0.007258623
0,17111314,0,1,279,15,0,0,21,9,13,0,0.157303371,0.385542169,0.663212435,0.000019993,0,0
7,1102988104,281,1,272,12,0,1,21,4,13,0.000044369,0.325842697,0.192771084,0.487046632,0.000001993,0.000048975,0.000044369
2,515836670,26,1,271,12,0,0,21,11,13,0.000004105,0.662921348,0.168674699,0.300518135,0.000249993,0.000000036,0.000004105
7,13168990,129,0.12569343,272,12,0,0,17,7,9,0.00000256,0.662921348,0.192771084,0.32642487,0.00006284,0.00000009,0.000002526
7,1284237224,97,1,271,12,0,0,21,2,13,0.000015316,0.314606742,0.301204819,0.590673575,0.000024993,0.000001352,0.000015316
12,24343168,345,1,284,17,0,0,21,11,13,0.000054474,0.325842697,0.156626506,0.632124352,0.000019993,0.000006013,0.000054474
93,2133774590,5307,1,334,16,1,0,21,9,13,0.000837952,0.303370787,0.674698795,0.678756477,0.000139993,0.000013214,0.000837952
2,1367510939,29,1,265,9,0,0,21,12,13,0.000004579,0.213483146,0.21686747,0.611398964,0.000249993,0.00000004,0.000004579
3,971622874,121,1,309,10,0,0,21,8,13,0.000019105,0.325842697,0.43373494,0.683937824,0.000349993,0.000000121,0.000019105
347,1265111000,50850,1,357,13,1,1,21,11,13,0.008028995,0.325842697,0.409638554,0.678756477,0.000494993,0.000035808,0.008028996
0,1308172457,0,1,293,11,0,0,21,5,13,0,0.337078652,0.204819277,0.616580311,0.000002993,0,0
97,98114860,4741.5,1,334,16,0,0,21,5,13,0.000748662,0.325842697,0.56626506,0.580310881,0.000059993,0.000027546,0.000748583
62,1375810926,8409,1,52,16,0,0,21,11,13,0.001327745,0.325842697,0.518072289,0.632124352,0.000299993,0.000009771,0.001327745
9,182223695,199,1,271,12,0,0,21,1,13,0.000031421,0.494382022,0.686746988,0.694300518,0.000059993,0.000001156,0.000031421
1,1736699481,2,0.72813749,251,3,0,0,20,12,12,0.00000023,0.662921348,0.168674699,0.683937824,0.000109213,0.000000005,0.000000158
12,1717419905,1700,1,38,14,0,0,21,9,13,0.000268423,0.325842697,0.626506024,0.512953368,0.000087993,0.000006734,0.000268423
603,636736106,47841,1,52,16,0,1,21,11,13,0.007553887,0.325842697,0.662650602,0.694300518,0.000099993,0.000166762,0.007553888
3,149251988,252,1.13704974,271,12,0,0,7,12,4,0.000045243,0.325842697,0.554216867,0.580310881,0.000113698,0.000000878,0.000045158
44,808037978,20700,0.11540681,295,11,0,1,19,3,11,0.0003772,0.258426966,0.313253012,0.694300518,0.000023074,0.000036078,0.000370581
37,1315634313,2702,1,271,12,0,1,21,11,13,0.000426634,0.202247191,0.674698795,0.642487047,0.000018743,0.000050232,0.000426634
20,599589407,721,1.35548007,284,17,0,1,9,5,5,0.000154312,0.325842697,0.277108434,0.658031088,0.000008126,0.000041887,0.000152685
2,481024791,2,1.19605064,272,12,0,0,11,5,4,0.000000378,0.325842697,0.204819277,0.642487047,0.000370769,0.000000002,0.000000316
0,687122763,0,1.13071264,38,14,0,0,7,5,4,0,0.213483146,0.506024096,0.611398964,0.000001124,0,0
1,1408153517,12,0.78434141,271,12,0,0,1,2,0,0.000001486,0.314606742,0.21686747,0.647668394,0.000043132,0.000000076,0.000001421
98,2091928204,38647,1,52,16,1,1,21,4,13,0.006102194,0.325842697,0.120481928,0.606217617,0.000049993,0.000269428,0.006102195
0,1360282077,0,1,271,12,0,0,21,6,13,0,0.325842697,0.265060241,0.507772021,0.000049993,0,0
16,2138640374,667,1,239,18,0,1,21,1,13,0.000105316,0.325842697,0.13253012,0.606217617,0.000004993,0.0000465,0.000105316
166,1982727358,15546,1,284,17,0,1,21,2,13,0.002454646,0.292134831,0.518072289,0.694300518,0.000149993,0.000036126,0.002454646
1,1617629659,1,1,271,12,0,0,21,1,13,0.000000158,0.325842697,0.409638554,0.590673575,0.000299993,0.000000001,0.000000158
1,1771836026,15,1.23915584,239,18,0,0,16,11,4,0.000002935,0.325842697,0.21686747,0.559585492,0.00001858,0.000000349,0.000002842
0,1900312303,0,1,293,11,0,0,21,10,13,0,0.325842697,0.385542169,0.694300518,0.000999993,0,0
7,1712977528,230,1.49184928,293,11,0,1,9,3,5,0.000054178,0.269662921,0.13253012,0.611398964,0.000002977,0.000040086,0.000054
0,805139452,0,1,239,18,0,0,21,3,13,0,0.325842697,0.180722892,0.689119171,0.000074993,0,0
67,1975067385,7206,1.19450052,334,16,0,0,16,9,4,0.001359098,0.325842697,0.337349398,0.357512953,0.000238893,0.000012559,0.001339113
24,410011987,1000,1,359,13,0,1,21,12,13,0.000157896,0.325842697,0.13253012,0.642487047,0.000009993,0.000034858,0.000157896
35,1380062257,3012,1,360,13,0,1,21,3,13,0.000475582,0.348314607,0.373493976,0.668393782,0.000029993,0.000034997,0.000475582
2,1099212998,110,1,52,16,0,0,21,12,13,0.000017369,0.325842697,0.686746988,0.652849741,0.000405393,0.000000095,0.000017369
91,1821135197,41301,1,52,16,0,1,21,8,13,0.006521249,0.404494382,0.445783133,0.512953368,0.000399993,0.000035991,0.00652125
14,1365325888,1236,1,38,14,0,0,21,1,13,0.000195159,0.348314607,0.638554217,0.533678756,0.000039993,0.000010771,0.000195159
61,818350156,5458,1,361,13,0,1,21,12,13,0.000861795,0.202247191,0.265060241,0.694300518,0.000049993,0.000038051,0.000861795
0,1392416725,0,0.80266678,271,12,0,0,3,6,1,0,0.325842697,0.180722892,0.518134715,0.000040126,0,0
753,845715028,119120,1,52,16,0,1,21,9,13,0.018808533,0.325842697,0.65060241,0.549222798,0.000999993,0.000041522,0.018808535
172,1037047783,17316,1,309,10,1,0,21,2,13,0.002734121,0.269662921,0.65060241,0.694300518,0.000499993,0.000012072,0.002734122
18,1797250969,382,1.61211277,293,11,0,1,9,10,5,0.000097236,0.224719101,0.096385542,0.642487047,0.000004829,0.000044385,0.000094422
11,715526683,760,1,309,10,0,0,21,6,13,0.000120001,0.325842697,0.301204819,0.689119171,0.000059993,0.000004415,0.000120001
982,590932319,58290,1,34,12,0,1,21,1,13,0.009203739,0.235955056,0.228915663,0.450777202,0.000179993,0.00011288,0.00920374
315,660037197,26268,1,34,12,0,1,21,10,13,0.004147604,0.337078652,0.397590361,0.647668394,0.000179993,0.000050869,0.004147604
9,289661685,10939.8,0.04908456,45,18,1,0,15,11,8,0.000084786,0.303370787,0.638554217,0.668393782,0.000117796,0.000001589,0.000085895
12,25922904,330,1,45,18,0,1,21,10,13,0.000052106,0.337078652,0.385542169,0.352331606,0.000002993,0.000038343,0.000052106
89,1391567878,1022,1.55715216,45,18,0,1,9,7,5,0.000251277,0.325842697,0.120481928,0.689119171,0.000015564,0.000035624,0.00025058
3,160005111,110,1.42487896,272,12,0,0,9,1,5,0.000024748,0.157303371,0.301204819,0.658031088,0.000014242,0.000003834,0.000025263
22,281378404,3396,1.15965155,295,11,0,1,12,9,4,0.000621821,0.651685393,0.530120482,0.575129534,0.000038644,0.000035516,0.000610425
23,187015988,453,1.58873397,295,11,0,1,9,6,5,0.000113637,0.438202247,0.277108434,0.647668394,0.000004759,0.000052635,0.000111632
26,1769435977,1020,1.56058097,293,11,0,1,9,7,5,0.000251337,0.325842697,0.180722892,0.689119171,0.000007796,0.000071109,0.000247738
2,1259460345,21,1,272,12,0,0,21,2,13,0.000003316,0.651685393,0.265060241,0.647668394,0.000004993,0.000001464,0.000003316
1,1065502540,1,1,297,11,0,0,21,6,13,0.000000158,0.325842697,0.204819277,0.549222798,0.000099993,0.000000003,0.000000158
19,1495646456,986,1,52,16,0,1,21,9,13,0.000155685,0.213483146,0.686746988,0.67357513,0.000004993,0.000068739,0.000155685
2,658352406,30,1,239,18,0,0,21,5,13,0.000004737,0.325842697,0.626506024,0.595854922,0.000047993,0.000000218,0.000004737
0,329957574,0,1.09491848,279,15,0,0,11,6,4,0,0.325842697,0.638554217,0.694300518,0.000010942,0,0
22,1937597447,1055,1,297,11,1,0,21,9,13,0.00016658,0.235955056,0.180722892,0.678756477,0.000059993,0.000006129,0.00016658
3,734632263,61,1,272,12,0,0,21,2,13,0.000009632,0.314606742,0.13253012,0.440414508,0.000000993,0.000021263,0.000009632
4,258029766,83.14,1,272,12,0,0,21,5,13,0.000013127,0.325842697,0.445783133,0.590673575,0.000019993,0.000001449,0.000013105
1,1143053788,1,1.28452152,271,12,0,0,9,1,5,0.000000203,0.325842697,0.240963855,0.689119171,0.000010269,0.000000044,0.000000158
91,359797855,30783,1,239,18,1,1,21,4,13,0.004860503,0.325842697,0.21686747,0.409326425,0.000299993,0.000035767,0.004860503
84,1361691391,5115.12,1,272,12,1,0,21,3,13,0.000807655,0.325842697,0.060240964,0.601036269,0.000299993,0.000005943,0.000807636
43,1232989880,1105,1,45,18,0,1,21,3,13,0.000174475,0.235955056,0.686746988,0.689119171,0.000004993,0.000077035,0.000174475
709,594208310,52928,1.15281749,34,12,0,1,5,10,4,0.009634214,0.382022472,0.493975904,0.678756477,0.000172915,0.000122996,0.009481478
5,1796404430,370,1,284,17,0,0,21,5,13,0.000058421,0.662921348,0.373493976,0.689119171,0.000999993,0.000000129,0.000058421
3,264106790,66,1,284,17,0,0,21,1,13,0.000010421,0.269662921,0.204819277,0.652849741,0.000004993,0.000004601,0.000010421
11,479581743,680,1,293,11,0,0,21,6,13,0.000107369,0.528089888,0.253012048,0.601036269,0.000059993,0.000003951,0.000107369
6,2024557566,230,1,253,3,0,0,21,6,13,0.000036316,0.325842697,0.518072289,0.678756477,0.000044993,0.000001782,0.000036316
94,1241315601,7070,1,38,14,0,0,21,10,13,0.001116322,0.325842697,0.409638554,0.523316062,0.000099993,0.000024644,0.001116323
19,1922381235,770,1,271,12,0,1,21,9,13,0.00012158,0.662921348,0.34939759,0.626943005,0.000007493,0.000035787,0.00012158
65,480870915,1143,1.12051221,334,16,0,1,5,5,4,0.000202224,0.325842697,0.554216867,0.668393782,0.000003354,0.000132807,0.000204949
1,1527551973,1,1,279,15,0,0,21,5,13,0.000000158,0.662921348,0.301204819,0.689119171,0.000007993,0.000000044,0.000000158
2,1906117367,24.2,1.04036296,271,12,0,0,5,1,4,0.000003975,0.303370787,0.337349398,0.658031088,0.000218469,0.00000004,0.000004105
3,1252500734,65,1,38,14,0,0,21,4,13,0.000010263,0.325842697,0.072289157,0.21761658,0.000009993,0.000002266,0.000010263
17,1150329718,802,1.24195369,52,16,0,1,16,2,4,0.000157271,0.325842697,0.590361446,0.663212435,0.000009928,0.000034945,0.000155843
2,1363717812,160,1,272,12,0,0,21,5,13,0.000025263,0.325842697,0.253012048,0.466321244,0.000009993,0.000005577,0.000025263
4,1543370855,77,1,361,13,0,1,21,2,13,0.000012158,0.325842697,0.686746988,0.575129534,0.000000693,0.000038343,0.000012158
54,1375833645,10120,1,271,12,0,1,21,3,13,0.001597904,0.662921348,0.409638554,0.652849741,0.000099993,0.000035276,0.001597904
1,1468385071,1,1,38,14,0,0,21,1,13,0.000000158,0.325842697,0.518072289,0.689119171,0.000034993,0.00000001,0.000000158
22,1304860806,443,1.25745356,272,12,0,0,9,1,5,0.000087956,0.325842697,0.265060241,0.611398964,0.000150887,0.000001287,0.000085895
2,538754329,2,1,361,13,0,0,21,6,13,0.000000316,0.382022472,0.34939759,0.461139896,0.000049993,0.000000014,0.000000316
2,1662119849,41,1.6124819,297,11,0,0,9,10,5,0.000010439,0.325842697,0.13253012,0.694300518,0.000338614,0.000000068,0.000010263
3,909877071,27,1,309,10,0,0,21,1,13,0.000004263,0.325842697,0.192771084,0.616580311,0.000149993,0.000000063,0.000004263
33,117024959,3550,0.97095297,45,18,0,1,3,9,1,0.000544248,0.325842697,0.56626506,0.678756477,0.000033976,0.000035356,0.000536372
640,1881181632,37383.29,1,241,14,0,1,21,5,13,0.00590266,0.438202247,0.542168675,0.67357513,0.000329993,0.000039488,0.005902615
