featured_project,project_video,state,category,status_labels,funding_currency.1,avg_backers_per_pledge_tier,avg_pledge_amount_per_backer,description_length,full_desc_len,funding_goal,funding_percentage,funding_raised,num_backers,num_comments,num_created_by_owner,num_faqs,num_pledge_backers,num_pledge_tiers,num_updates,project_img,duration
0,0,85,7,0,0,0.001077586,0.001297424,0.395522388,0.122797927,0.0013499,2.46E-05,7.70E-05,6.75E-05,0,0,0,0.000519211,0.061538462,0.037037037,0.007692308,0.152542373
0,1,85,65,1,0,0.004310345,0.000646479,0.880597015,0.074930251,4.99E-05,0.000380238,4.40E-05,7.88E-05,0,0,0,0.000519211,0.015384615,0.012345679,0.007692308,0.406779661
0,0,18,103,1,0,0.028017241,0.000269289,0.567164179,0.050259067,0.0001799,0.000444773,0.000185594,0.000888809,0.000198124,0,0,0.013499481,0.061538462,0.049382716,0.007692308,0.389830508
0,0,85,23,1,0,0.005028736,0.000343958,0.925373134,0.134316461,2.99E-05,0.001910016,0.000132805,0.000495033,0,0,0,0.006057459,0.153846154,0.172839506,0.084615385,0.491525424
0,2,4,110,1,0,0.033405172,0.001083074,0.902985075,0.065763252,0.0009999,0.000384972,0.000892748,0.001080072,0.000198124,0,0,0.016095535,0.061538462,0.148148148,0.261538462,0.491525424
0,0,120,2,1,0,0.010416667,0.000186934,0.888059701,0.083858111,3.99E-05,0.000525479,4.87E-05,0.000326272,0,0,0,0.005019038,0.061538462,0.049382716,0.069230769,0.491525424
0,0,18,140,0,0,0.00204023,0.000665173,0.485074627,0.045157433,0.0014999,3.26E-05,0.000113306,0.000213764,0,0,0.055555556,0.002942195,0.184615385,0.037037037,0.007692308,0.576271186
0,1,125,8,0,4,0,5.19E-06,0.992537313,0.132562774,0.0049999,0,8.80E-08,1.13E-05,0,0,0,0,0.046153846,0,0.046153846,0.491525424
1,1,85,63,1,0,0.025043103,0.000316437,0.917910448,0.100956556,0.0007999,0.000545362,0.001011763,0.004174027,0.001485933,0,0,0.063343718,0.323076923,0.098765432,0.269230769,0.491525424
0,0,120,149,1,0,0.00191092,0.001067911,0.947761194,0.0700279,4.99E-05,0.000704426,8.16E-05,9.00E-05,6.60E-05,0,0,0.001384562,0.092307692,0.024691358,0.046153846,0.355932203
0,1,67,121,1,0,0.032859195,0.000592996,0.402985075,0.107373456,0.0019999,0.000402507,0.001866918,0.004140274,0.000165104,0,0,0.059363101,0.230769231,0.024691358,0.023076923,0.474576271
0,5,13,110,1,0,0.028347701,0.000956166,0.052238806,0.171183739,0.0019999,0.000389138,0.001804907,0.002486415,0.001849161,0,0.055555556,0.037556248,0.169230769,0.111111111,0.530769231,0.491525424
0,0,82,24,1,0,0.016307471,0.001267515,0.917910448,0.056436827,0.0003999,0.002262569,0.002098889,0.002182645,0.000759477,0,0.037037037,0.033402561,0.261538462,0.074074074,0.061538462,0.13559322
0,0,84,23,1,0,0.014612069,0.000440852,0.723880597,0.042168194,2.98E-05,0.003373062,0.000233815,0.000686295,3.30E-05,0,0,0.010557286,0.092307692,0.024691358,0.1,0.084745763
0,1,90,106,0,0,0.000718391,0.00089022,0.940298507,0.385492228,0.0017999,1.63E-05,6.81E-05,9.00E-05,0,0,0,0.000519211,0.092307692,0.061728395,0.007692308,0.491525424
0,0,125,127,0,4,0.000474138,0.000262227,0.932835821,0.08146672,0.0002999,1.30E-05,8.96E-06,3.38E-05,0,0,0,0.00017307,0.046153846,0,0.007692308,1
1,2,13,23,1,0,0.183390805,0.000454976,0.164179104,0.42220008,0.0005999,0.007906306,0.011001774,0.031794606,0.004721965,0,0,0.485981308,0.338461538,0.24691358,0.415384615,0.627118644
0,0,125,52,0,4,0,5.19E-06,0.992537313,0.042048625,0.0007499,3.80E-08,0,0,0,0,0,0,0.030769231,0.012345679,0.007692308,1
1,1,13,5,1,0,0.098936782,0.001325049,0.880597015,0.343921881,0.074999907,0.005749059,1,1,1,0,0.407407407,0.166839737,0.215384615,0.197530864,0.130769231,0.762711864
0,0,125,56,1,4,0.005747126,0.000373868,0.947761194,0.063092866,4.99E-05,0.000387055,4.48E-05,0.00014626,0.000132083,0,0,0.002076843,0.046153846,0.024691358,0.038461538,0.101694915
0,1,119,121,1,0,0.006307471,0.000569733,0.253731343,0.026943005,0.0004999,0.000385768,0.000447252,0.001023818,6.60E-05,0,0,0.013672551,0.276923077,0.049382716,0.023076923,0.491525424
0,1,4,8,0,0,0.000962644,0.000517495,0.708955224,0.058947788,0.007999901,7.20E-07,1.32E-05,2.25E-05,0,0,0,0.000346141,0.046153846,0,0,0.491525424
0,0,125,110,0,4,0.000287356,0.000347905,0.194029851,0.049780789,0.0019999,1.93E-06,8.87E-06,2.25E-05,0,0.047619048,0,0.00017307,0.076923077,0,0.007692308,0.491525424
0,1,45,110,0,0,0.00329023,0.000290994,0.895522388,0.087405341,0.0012124,1.87E-05,5.25E-05,0.000225015,0,0,0,0.002769124,0.107692308,0.012345679,0.092307692,0.593220339
0,1,9,103,0,6,0.002873563,9.87E-05,0.865671642,0.039218812,6.59E-05,2.30E-05,3.43E-06,3.38E-05,0,0,0,0.000346141,0.015384615,0,0,0.491525424
0,1,35,10,1,6,0.007801724,0.000562671,0.843283582,0.113192507,0.0002399,0.00037967,0.000211242,0.000483782,3.30E-05,0,0,0.00657667,0.107692308,0.012345679,0.007692308,1
0,0,125,146,0,4,0.000201149,6.23E-05,0.947761194,0.85846951,0.0002199,2.23E-06,1.05E-06,1.13E-05,0,0,0,0.00017307,0.107692308,0,0.007692308,1
0,1,13,103,1,0,0.032528736,0.000426832,0.634328358,0.089159028,0.0008999,0.000446363,0.000931571,0.002857689,0.001816141,0,0,0.043094496,0.169230769,0.074074074,0.361538462,0.711864407
0,1,40,2,1,1,0.005387931,0.073137228,0.843283582,0.11247509,0.011933901,0.000379973,0.010516314,0.000180012,0.000693435,0,0,0.002596054,0.061538462,0.074074074,0.138461538,0.491525424
0,1,120,132,1,0,0.394037356,0.000325057,0.902985075,0.11602232,0.0006999,0.001935693,0.003142448,0.012645838,0.011127988,0,0.12962963,0.189858082,0.061538462,0.086419753,0.207692308,0.474576271
0,1,13,23,1,0,0.065948276,0.000226813,0.985074627,0.111000399,0.0004999,0.000790093,0.000916112,0.005242847,0.000627394,0,0,0.079439252,0.153846154,0.098765432,0.261538462,0.491525424
0,0,125,143,0,4,0.000272989,8.83E-05,0.798507463,0.2336389,0.0009999,1.36E-06,3.07E-06,3.38E-05,0,0,0,0.000519211,0.246153846,0.061728395,0.007692308,0.983050847
0,1,85,60,1,0,0.027298851,0.000290267,0.604477612,0.074850538,9.99E-05,0.001034294,0.000239788,0.001068821,0.000561353,0,0.018518519,0.016441675,0.076923077,0.037037037,0.038461538,0.322033898
0,1,13,146,1,0,0.007385057,0.001171244,0.888059701,0.177720207,0.0004999,0.000394706,0.000457617,0.000506284,6.60E-05,0,0,0.00623053,0.107692308,0.061728395,0.069230769,0.491525424
0,1,75,124,1,2,0.009195402,0.105698708,0.776119403,0.047987246,0.043999904,0.000394251,0.040230133,0.000495033,0,0,0,0.005538249,0.076923077,0.024691358,0.1,0.491525424
1,1,83,63,1,0,0.029741379,0.000423717,0.417910448,0.038740534,0.0005999,0.000544794,0.00075801,0.002340155,0.000198124,0,0,0.035825545,0.153846154,0.086419753,0.076923077,0.491525424
0,1,103,152,0,0,0.002255747,0.000367844,0.805970149,0.060103627,9.99E-05,0.000176864,4.09E-05,0.000135009,0,0,0,0.001903773,0.107692308,0.074074074,0,0.491525424
0,1,125,26,1,4,0.002873563,0.000202512,0.97761194,0.108728577,2.49E-05,0.000484766,2.80E-05,0.000168761,3.30E-05,0,0,0.002076843,0.092307692,0.086419753,0.015384615,0.491525424
0,1,85,87,0,0,0.005301724,0.00036099,0.768656716,0.137704265,0.0008888,8.71E-05,0.000179533,0.000641292,3.30E-05,0.047619048,0,0.008307373,0.2,0.061728395,0.007692308,0.966101695
0,0,128,60,1,4,0.037514368,0.000749085,0.880597015,0.064447987,0.0003499,0.001886156,0.001530952,0.002688928,0.001981244,0,0.037037037,0.040671513,0.138461538,0.086419753,0.176923077,0.491525424
0,1,51,132,1,6,0.038218391,0.001013804,0.985074627,0.258031088,0.0034999,0.00525456,0.042652515,0.055668688,0.132974508,0,0.166666667,0.023018345,0.076923077,0.765432099,0.430769231,0.491525424
0,1,119,8,0,0,0.000359195,0.000867165,0.895522388,0.017058589,0.024999902,3.79E-07,2.20E-05,2.25E-05,0.000231145,0,0.055555556,0.00017307,0.061538462,0.037037037,0,1
0,1,18,92,1,0,0.008462644,0.000531411,0.410447761,0.084814667,0.0002999,0.000397925,0.000276766,0.000675045,6.60E-05,0,0,0.009172724,0.138461538,0.074074074,0.076923077,0.491525424
0,1,51,132,1,6,0.091867816,0.000580845,0.791044776,0.306855321,0.0004499,0.005219718,0.005447484,0.012353318,0.023444723,0,0,0.18812738,0.261538462,0.209876543,0.230769231,0.372881356
0,1,29,67,1,0,0.152586207,0.000789588,0.447761194,0.227261857,0.0024999,0.000630688,0.00365663,0.006109155,0.006075816,0,0,0.091900312,0.076923077,0.296296296,0.361538462,0.491525424
0,0,3,30,0,0,0.000862069,0.000190049,0.179104478,0.011359107,9.99E-05,3.56E-05,8.17E-06,4.50E-05,3.30E-05,0,0,0.000519211,0.076923077,0,0.007692308,1
0,0,40,35,1,1,0.044295977,0.00306343,0.194029851,0.067477083,0.0009999,0.002092598,0.004853109,0.002092639,0.000561353,0,0,0.032017999,0.092307692,0.037037037,0.107692308,0.491525424
0,1,32,64,0,6,0.000316092,0.000257865,0.843283582,0.07516939,0.0009999,2.88E-06,6.59E-06,2.25E-05,3.30E-05,0.095238095,0,0.000346141,0.138461538,0,0.053846154,0.745762712
0,1,54,18,1,0,0.019037356,0.00023616,0.462686567,0.0009167,9.99E-05,0.000968017,0.000224417,0.001226331,0,0,0,0.018345448,0.123076923,0.037037037,0.161538462,0.491525424
0,1,65,56,0,0,0.00112069,0.000701002,0.410447761,0,0.0011999,2.58E-05,7.16E-05,0.000123758,0,0,0,0.001211492,0.138461538,0,0.015384615,0.491525424
0,1,65,110,0,0,0.000632184,0.003466895,0.985074627,0.0972499,0.0019999,3.80E-05,0.000176108,5.63E-05,0,0,0,0.000692281,0.138461538,0,0.184615385,0.661016949
0,3,17,133,0,6,0.000359195,2.60E-05,0.73880597,0.468393782,0.09999991,0,9.66E-07,3.38E-05,3.30E-05,0,0,0.000346141,0.123076923,0.012345679,0.207692308,1
0,0,3,10,0,0,0.000258621,0.005398544,0.888059701,0.18856118,0.0002999,0.00019705,0.000137022,2.25E-05,0,0,0,0.000346141,0.169230769,0,0.007692308,0.491525424
0,0,93,8,0,0,0.000244253,0.00037906,0.597014925,0.0681945,0.0014999,2.80E-06,9.66E-06,2.25E-05,0,0,0,0.00017307,0.092307692,0,0.007692308,0.491525424
0,0,128,23,0,0,0,5.19E-06,0.962686567,0.049900359,4.99E-05,1.52E-06,8.80E-08,1.13E-05,0,0.047619048,0,0,0.076923077,0.024691358,0.007692308,0.491525424
0,0,85,36,1,0,0.00862069,0.000256099,0.902985075,0.007612595,1.49E-05,0.001588101,5.52E-05,0.000270018,6.60E-05,0,0,0.004153686,0.061538462,0,0.038461538,0.491525424
1,1,89,23,1,3,0.03987069,0.002788118,0.955223881,0.069390195,0.0009999,0.001151092,0.002669548,0.001260083,0.000165104,0,0,0.0192108,0.061538462,0.049382716,0.153846154,0.576271186
0,0,13,10,0,0,0.002873563,0.000202512,0.843283582,0.038620965,5.99E-05,0.000101006,1.40E-05,7.88E-05,0,0,0,0.001038422,0.046153846,0,0.007692308,0.830508475
0,1,65,2,0,0,0,0.000262227,0.276119403,0.024671184,0.049999905,7.60E-08,8.96E-06,3.38E-05,3.30E-05,0,0,0,0.030769231,0,0.007692308,0.491525424
0,1,90,132,0,0,0.005272989,0.000632044,0.910447761,0.178039059,0.0003499,0.000165994,0.00013465,0.000270018,0,0.047619048,0,0.003807546,0.092307692,0.074074074,0.115384615,0.491525424
0,1,4,110,0,0,0.016767241,0.002106017,0.559701493,0.082423276,0.0029999,0.000187354,0.001303373,0.000810054,0,0,0,0.012114919,0.092307692,0.012345679,0.153846154,0.745762712
0,2,120,59,0,0,0.003117816,0.001073208,0.880597015,0.404782782,0.0019999,3.74E-05,0.000173209,0.000202513,6.60E-05,0,0,0.002249913,0.092307692,0,0.030769231,0.491525424
1,1,33,116,1,0,0.093103448,0.001534207,0.947761194,0.154204862,0.0024999,0.000765741,0.004439673,0.003825253,0.00042927,0,0.12962963,0.056074766,0.076923077,0.135802469,0.015384615,0.745762712
0,0,32,10,1,6,0.005948276,0.00017416,0.425373134,0.067237943,3.49E-05,0.000560511,4.54E-05,0.000326272,0,0,0,0.005019038,0.107692308,0.024691358,0.038461538,0.491525424
1,1,13,140,1,0,0.143548851,0.000543562,0.97761194,0.116261459,0.0004999,0.004494462,0.005211736,0.012623336,0.002410514,0,0,0.190204223,0.169230769,0.086419753,0.107692308,0.491525424
0,1,132,112,1,0,0.012931034,0.000774841,0.947761194,0.076604225,0.0002999,0.000445644,0.000309967,0.000517534,0,0,0,0.007788162,0.076923077,0.037037037,0.038461538,0.491525424
0,0,75,106,0,2,0.000474138,0.000612727,0.850746269,0.029653248,0.0034999,1.29E-06,1.04E-05,1.13E-05,0,0,0,0.00017307,0.046153846,0,0.007692308,0.491525424
1,1,125,125,1,4,0.011494253,0.000487274,0.686567164,0.226385014,0.0004499,0.000387131,0.00040395,0.001080072,0,0,0,0.011076497,0.123076923,0.012345679,0.1,0.338983051
0,0,120,10,1,0,0.003390805,0.000322045,0.388059701,0.071143882,9.99E-05,0.000632468,0.000146595,0.000585039,9.91E-05,0,0,0.008999654,0.338461538,0.098765432,0.107692308,0.322033898
0,1,127,67,1,0,0.008045977,0.00052248,0.462686567,0.105460343,0.0004999,0.000438713,0.000508648,0.001271334,0.000396249,0,0.055555556,0.01938387,0.307692308,0.049382716,0.292307692,0.491525424
0,1,86,143,0,0,0.003764368,0.000172602,0.955223881,0.020167397,0.0002999,5.40E-05,3.75E-05,0.000270018,0,0.095238095,0,0.003634476,0.123076923,0.012345679,0.007692308,0.491525424
0,0,74,52,0,4,0.004784483,0.000147366,0.537313433,0.04507772,0.0001199,6.03E-05,1.67E-05,0.000135009,0,0,0,0.001730703,0.046153846,0,0.007692308,0.474576271
0,1,43,110,1,0,0.020229885,0.000663407,0.992537313,0.203507373,0.0001499,0.002990892,0.001040397,0.002058886,0.000297187,0,0,0.031671859,0.2,0.024691358,0.069230769,0.491525424
1,1,75,125,1,2,0.009511494,0.027870999,0.985074627,0.220047828,0.014999901,0.000399856,0.013910144,0.000652543,6.60E-05,0,0,0.009172724,0.123076923,0.049382716,0.215384615,0.576271186
0,1,62,85,0,0,0.000718391,0.000171356,0.895522388,0.068035074,0.009999901,1.89E-07,4.39E-06,2.25E-05,0,0,0,0.000346141,0.061538462,0,0,0.847457627
0,1,85,103,1,0,0.016594828,0.000302417,0.985074627,0.118294141,0.0002749,0.000530364,0.000338162,0.001451346,0.00046229,0,0,0.021979924,0.169230769,0.061728395,0.107692308,0.220338983
0,1,96,83,1,0,0.004310345,0.000268873,0.313432836,0.071263452,5.99E-05,0.000383154,5.32E-05,0.000247516,0,0,0,0.002596054,0.076923077,0.074074074,0.007692308,1
0,1,40,128,1,1,0.05316092,0.004823619,0.947761194,0.180709446,0.0009999,0.002694276,0.006248533,0.001710113,0.002377493,0,0,0.025614399,0.061538462,0.037037037,0.292307692,0.491525424
1,1,125,40,1,4,0.016163793,0.000277493,0.373134328,0.08501395,0.0004999,0.000579295,0.000671669,0.003150209,0.000231145,0,0.037037037,0.046728972,0.369230769,0.037037037,0.030769231,0.491525424
0,0,29,18,0,0,0,5.19E-06,0.73880597,0.024870466,0.0014999,3.80E-08,8.80E-08,1.13E-05,0,0.047619048,0,0,0.030769231,0,0.007692308,0.745762712
0,1,132,130,0,0,0.006824713,0.001952731,0.179104478,0.233200478,0.0034999,0.000112216,0.000910666,0.00060754,3.30E-05,0,0,0.00657667,0.123076923,0.061728395,0.030769231,0.491525424
0,1,13,33,1,0,0.031293103,0.001675342,0.940298507,0.173216421,0.0024999,0.000485372,0.002814211,0.002216397,0.000759477,0,0.12962963,0.033921772,0.138461538,0.12345679,0.046153846,0.237288136
0,1,14,128,1,0,0.096810345,0.001434198,0.320895522,0.137544839,0.0029999,0.000950066,0.006610146,0.006097904,0.00042927,0,0.555555556,0.093284874,0.123076923,0.024691358,0.230769231,0.491525424
1,1,32,62,1,6,0.009094828,0.000243533,0.440298507,0.134914308,6.49E-05,0.000558163,8.41E-05,0.000438779,6.60E-05,0,0,0.00657667,0.092307692,0.037037037,0.084615385,0.322033898
1,9,85,56,1,0,0.029942529,0.00304079,0.78358209,0.485492228,0.0024999,0.001821697,0.010562163,0.004601555,0.001254788,0,0.222222222,0.068535826,0.292307692,0.098765432,0.5,0.491525424
0,0,18,7,1,0,0.004310345,0.000640352,0.619402985,0.040693503,9.99E-05,0.000447272,0.000103644,0.000202513,0,0,0,0.003115265,0.092307692,0.037037037,0.076923077,0.237288136
1,1,33,22,1,0,0.07716954,0.000422263,0.947761194,0.123475488,0.0001999,0.003039634,0.001409828,0.00437654,0.000231145,0,0,0.06507442,0.107692308,0.024691358,0.084615385,0.491525424
0,0,33,24,1,0,0.011853448,0.000368156,0.365671642,0.035153448,0.0002399,0.000414058,0.000230389,0.000810054,6.60E-05,0,0,0.011422638,0.123076923,0.148148148,0.107692308,0.576271186
1,1,13,37,1,0,0.015344828,0.000901332,0.634328358,0.210123555,0.0049999,0.00042114,0.004883587,0.007155474,0.00046229,0,0.018518519,0.097957771,0.815384615,0.098765432,0.115384615,0.491525424
0,0,65,93,0,0,0.004511494,0.00061252,0.828358209,0.131207652,0.0002499,0.000243292,0.000140974,0.000292519,0,0.047619048,0,0.003807546,0.107692308,0.061728395,0.007692308,0.491525424
0,1,89,132,1,3,0.054022989,0.005128633,0.723880597,0.239139099,0.016499902,0.000441364,0.016890362,0.004365289,0.010665698,0,0.074074074,0.06507442,0.153846154,0.308641975,0.361538462,0.491525424
0,1,18,148,1,0,0.005172414,0.001744404,0.380597015,0.067397369,0.0004999,0.000382814,0.000443827,0.000326272,0,0,0,0.003115265,0.076923077,0.012345679,0.007692308,0.830508475
0,4,85,110,1,0,0.044712644,0.000495582,0.298507463,0.061299322,0.0005199,0.000884963,0.001067187,0.002823937,0.000528332,0,0,0.043094496,0.123076923,0.061728395,0.084615385,0.491525424
0,1,66,132,1,0,0.077011494,0.000567552,0.798507463,0.122439219,0.0011999,0.000475146,0.001322258,0.003060203,0.002377493,0,0,0.046382831,0.076923077,0.074074074,0.115384615,0.491525424
0,1,91,59,0,0,0.000474138,0.00056859,0.992537313,0.107612595,0.0024999,3.33E-06,1.93E-05,3.38E-05,0,0,0,0.000346141,0.092307692,0,0.107692308,0.491525424
0,1,7,23,0,0,0.00262931,0.000364729,0.485074627,0,0.0002999,5.84E-05,4.06E-05,0.000135009,6.60E-05,0,0,0.001903773,0.092307692,0,0.007692308,0.508474576
0,2,4,8,0,0,0.015143678,0.000194307,0.888059701,0.262255879,0.0009999,0.000102596,0.000237855,0.001575104,9.91E-05,0,0.018518519,0.023710627,0.2,0.012345679,0.169230769,0.491525424
0,3,126,110,1,0,0.051623563,0.000974964,0.813432836,0.174013551,0.0049999,0.004232575,0.049081372,0.066604413,0.010863822,0,0.111111111,0.093284874,0.230769231,0.135802469,0.469230769,0.491525424
0,0,128,24,0,0,0.00441092,0.000268769,0.134328358,0,0.0006999,6.42E-05,0.000104171,0.000495033,0.000396249,0,0,0.007442021,0.215384615,0.049382716,0.007692308,0.745762712
0,2,125,143,1,4,0.061364943,0.000536188,0.970149254,0.127899562,0.0012499,0.000480146,0.00139191,0.003408976,0.003797385,0,0,0.05174801,0.107692308,0.098765432,0.223076923,0.830508475
0,0,90,67,0,0,0.000718391,8.83E-05,0.134328358,0.010083699,9.90E-06,0.00013634,3.07E-06,3.38E-05,0,0.238095238,0,0.000519211,0.092307692,0,0.007692308,0.949152542
0,1,13,132,1,0,0.34579023,0.000172395,0.365671642,0.027979275,3.99E-05,0.011740426,0.001089058,0.00814554,0.001584995,0,0,0.124956732,0.046153846,0.098765432,0.023076923,0.491525424
1,1,69,28,1,0,0.006221264,0.0004718,0.917910448,0.166161817,7.76E-05,0.000649246,0.000116907,0.000315021,9.91E-05,0,0,0.004499827,0.092307692,0.024691358,0.046153846,0.491525424
0,0,125,53,1,4,0.00262931,0.002355989,0.746268657,0.035073735,0.0004999,0.000378875,0.000439259,0.000236266,0,0,0.018518519,0.001903773,0.092307692,0.012345679,0.007692308,0.491525424
0,1,67,23,1,0,0.011695402,0.00037501,0.641791045,0.230171383,0.0003499,0.000483251,0.00039218,0.00136134,0.00046229,0,0,0.01973001,0.215384615,0.074074074,0.115384615,0.491525424
0,0,14,105,0,0,0.005272989,0.000904552,0.985074627,0.151295337,0.0003999,0.000124411,0.000115326,0.00015751,3.30E-05,0,0,0.001903773,0.046153846,0.061728395,0.007692308,0.745762712
0,0,125,51,1,4,0.006566092,0.000992411,0.97761194,0.125189318,0.0004999,0.000385616,0.000447077,0.000585039,3.30E-05,0,0,0.005538249,0.107692308,0.049382716,0.046153846,0.745762712
0,4,125,132,1,4,0.00262931,0.000919091,0.813432836,0.201115982,9.99E-05,0.000404477,9.37E-05,0.000123758,0.000231145,0,0,0.001903773,0.092307692,0.061728395,0.169230769,0.338983051
0,0,18,2,1,0,0.004137931,0.000264407,0.26119403,0.010561977,2.99E-05,0.000786495,5.46E-05,0.000258767,0,0,0,0.003980616,0.123076923,0.012345679,0.023076923,0.322033898
1,1,65,87,1,0,0.02283046,0.002813769,0.21641791,0.188082902,0.0049999,0.00038448,0.004458382,0.002092639,0.000165104,0,0,0.024749048,0.138461538,0,0.092307692,0.491525424
1,0,35,52,1,6,0.009698276,0.000617297,0.76119403,0.118294141,0.0002036,0.00040122,0.000189459,0.000393776,9.91E-05,0,0,0.004672897,0.061538462,0.111111111,0.038461538,0.491525424
0,0,125,132,1,4,0.006465517,0.000491117,0.843283582,0.151574332,7.49E-05,0.000699881,0.000121651,0.000315021,0.000363228,0,0,0.004672897,0.092307692,0.086419753,0.2,0.152542373
0,1,15,110,0,0,0.069928161,0.000303456,0.365671642,0.187405341,0.0005799,0.000287186,0.000386207,0.00165386,0.000561353,0,0,0.025268259,0.046153846,0,0.146153846,0.830508475
0,1,92,132,0,0,0.028261494,0.000464115,0.47761194,0.059705062,0.0004999,0.000215645,0.000249976,0.000697546,0.000231145,0,0,0.010211146,0.046153846,0.049382716,0.169230769,0.491525424
0,0,75,146,0,2,0.001077586,0.011693748,0.992537313,0.149023515,0.09599991,2.65E-06,0.000593584,5.63E-05,0,0,0,0.000519211,0.061538462,0,0.007692308,1
0,0,85,18,1,0,0.008146552,0.00088482,0.97761194,0.124990036,0.0003999,0.000381374,0.000353709,0.000517534,0,0,0,0.005884389,0.092307692,0.074074074,0.023076923,0.491525424
0,1,125,54,0,4,0.001982759,0.001934142,0.992537313,0.271303308,0.0019999,6.72E-05,0.000311548,0.000202513,0,0,0,0.003115265,0.2,0.024691358,0.323076923,0.491525424
1,0,93,80,1,0,0.005502874,0.000361302,0.432835821,0.127979275,0.0002499,0.000443712,0.000257179,0.000922561,0,0,0,0.011941848,0.276923077,0.061728395,0.046153846,0.508474576
0,0,29,50,0,0,0,0.000228475,0.970149254,0,0.0009999,1.70E-06,3.87E-06,1.13E-05,0,0,0,0,0,0,0,0.661016949
0,0,25,2,0,0,0.004310345,0.000186934,0.447761194,0.014029494,3.99E-05,0.00017516,1.62E-05,0.000101257,0,0.047619048,0,0.001557632,0.046153846,0.049382716,0.007692308,0.661016949
